release	have	want
22824059	1	1
21989587	0	0
19008031	3	1
34469194	0	0
15090202	7	4
14378229	3	2
13862568	27	2
21580999	0	4
6527898	2	4
25193809	8	5
6824130	6	0
35000630	1	0
7948102	4	11
14437686	5	13
19217050	0	0
18249163	26	7
26911082	63	19
35308540	1	3
13093757	2	0
27814995	2	0
30383072	4	3
30327881	0	1
18307834	3	0
8108186	22	12
24479213	2	0
5165365	61	6
25056466	1	0
10887618	28	7
5556821	0	0
20432395	3	15
13048243	2	0
18080545	1	3
11870109	2	0
15583694	11	25
5319721	32	4
4893477	17	100
31544980	1	0
35317780	6	0
19530004	0	0
16809009	19	4
26519768	88	53
22284160	7	4
33201507	1	0
12878170	11	40
8442425	45	23
15176156	22	9
6854589	75	61
23877611	0	6
5609632	178	247
5616173	165	42
24189377	2	0
17269813	1	3
29774605	5	10
6310462	20	15
27927708	2	0
28149076	1	1
11122134	19	31
29041738	9	1
9536591	0	0
14958070	5	1
9063651	31	31
14660581	1	0
8930248	5	2
12941444	5	20
11172139	5	12
19299295	0	0
10099051	15	6
33978021	45	20
26196344	0	1
27604542	2	8
34508761	1	0
5047586	9	8
14463333	0	0
33055890	2	2
13656482	75	3
14636919	4	0
13498772	3	1
14265806	6	2
18545311	0	0
18266875	2	1
11395196	17	24
9069471	2	3
26238479	0	0
8745951	1	3
27858798	3	2
23832200	1	1
30302675	1	0
31973051	4	0
12820241	1	0
7223143	1	3
31868015	0	0
5043195	20	3
5127125	3	4
10229195	1	1
21408826	3	0
28024830	2	0
11848432	4	0
17754259	1	0
11407990	0	1
16190559	73	23
7387191	7	20
13868786	2	6
6573869	9	3
12943341	4	12
7467318	147	43
13911807	3	0
21631678	3	5
8123475	0	0
14444596	2	0
31739819	0	1
12649102	2	0
8372399	41	36
9715321	1017	85
15847157	4	1
25671571	1	0
10447496	22	11
27892296	1	1
14576893	26	2
5793767	47	4
15318562	4	0
8074652	3	23
24156764	10	1
5437304	106	102
32527917	0	0
35068127	1	0
7706499	14	9
16024002	2	2
8344309	37	3
34307971	1	0
12091353	1	0
6714597	1	0
13988076	2	1
6490376	21	35
12679417	2	1
21352135	3	6
30827094	2	0
10667056	20	16
18108748	15	5
18217567	0	1
15552986	109	38
15963495	3	0
7332135	4	0
29567266	1	13
12320902	4	1
24196283	3	0
6900331	520	198
27333729	3	0
12404452	3	31
22258909	1	1
8568140	7	20
12009110	14	1
16683735	6	3
33630843	1	7
35232904	1	0
24495509	2	0
30354677	0	1
8543327	35	3
11976600	1	0
13526088	6	0
13711174	2	9
14330257	0	1
6991748	0	0
27567981	1	5
15359549	24	3
22586969	3	2
13345472	83	91
6035578	0	0
14448677	0	1
32491296	0	0
6544289	21	14
15618931	9	2
10597697	59	37
15613260	7	5
32431017	485	57
19315315	1	1
26722574	0	0
34344076	1	0
28635577	28	32
17147875	31	22
28768219	22	11
8088723	86	32
10328297	0	0
24989254	2	21
5390710	216	170
8885205	120	6
8672748	9	8
25620697	1	5
23630381	2	0
26838110	0	0
5909252	13	0
27785949	3	11
32150856	4	0
7522797	5	6
7200416	13	19
18902686	0	6
6171018	19	15
9586989	7	1
25663918	5	5
34356877	7	1
5305774	1	2
4853190	13	3
29755996	0	0
34093378	4	0
22367629	8	2
22952087	0	1
18385633	1	0
23282705	0	5
35162770	2	0
11816921	85	36
5962006	129	1
16815306	1	2
13356450	13	5
9102118	5	1
31022818	0	0
13116695	3	1
11986362	40	1
28519726	9	17
16266813	4	0
17608051	0	9
27558609	2	1
29196187	2	1
33274062	1	1
11208873	4	0
9105630	1	31
11435952	1	9
12494585	4	0
20510581	6	6
12350866	1	7
18450172	1	0
30373529	2	1
5432478	38	2
7642007	11	6
8358099	13	13
14218132	9	2
26129912	907	83
29003041	5	4
14887830	0	0
8336290	3	0
5364834	3	1
9512941	7	2
27949551	147	30
13806292	2	1
7631169	8	11
10825955	3	6
13100772	10	10
17223052	0	0
7902436	2	0
8945709	5	5
5533695	101	28
9587681	1	1
12266868	7	0
32033495	0	3
12137974	3	4
23194229	2	1
5498629	22	19
8948329	103	117
12024433	2	1
5687119	24	36
16878087	13	0
26169002	0	0
13053255	6	5
25097767	28	15
6498478	6	3
6230669	2	43
18716086	6	8
11048515	219	39
15017703	1	1
7858074	8	33
28482325	2	2
29907802	1	0
7079010	48	92
16763217	14	9
10969479	1	1
11299492	24	3
27911244	0	0
10613135	11	11
10815648	1	0
33469442	1	0
21051130	1	0
12496471	8	12
11456177	4	1
21092329	8	14
34147597	1	0
5076350	37	30
15923412	0	0
25306108	1	0
9527242	5	0
8451460	1	0
8569053	2	2
13076599	2	13
7705887	104	104
11551517	6	6
10142723	13	14
8502248	2	5
10023455	2	20
12057945	0	0
11829336	1	0
22036189	0	10
5576642	80	26
13182928	25	19
15241858	12	8
31415639	12	7
14742878	7	1
19608328	4	1
6016451	2	3
31565395	0	0
8696197	5	6
25118833	1	0
35030942	0	1
6445152	7	1
5139313	23	9
11399204	4	2
15083966	3	4
7615445	294	223
23615828	1	1
16206528	2	3
25064980	1	0
13081432	0	1
12871779	15	13
5429965	60	19
31436426	0	0
11340144	3	0
15918765	8	2
31883227	1	0
11106107	5	2
19979587	2	1
22148560	9	0
12940985	0	0
4758130	34	3
5186662	4	0
12644983	1	0
14717740	1	1
18340018	2	4
9803437	2	4
28606627	1	0
31157624	2	3
34530202	43	22
12034908	1	0
31926145	2	1
34120042	1	0
6629372	26	70
13617096	4	5
13972481	4	0
20593579	1	1
6706721	32	5
26247872	1	0
15637057	1	33
16295015	4	3
10561687	13	7
18194263	5	1
30991747	0	0
21643993	2	0
30517648	0	0
8386403	5	2
11764395	31	14
6610093	9	2
8169934	53	40
16617153	3	6
31234840	1	0
15186665	2	0
17151223	1	1
10669893	3	4
29975455	25	4
14334435	1	3
5226240	103	19
27807744	7	1
15281324	338	85
14670927	8	31
4898752	26	51
17394367	0	0
23337758	2	29
29172175	23	25
17723692	1	1
11092245	4	1
19799695	125	34
12990780	18	9
8689572	1	2
14332898	2	3
10254918	7	0
5558123	18	2
29156026	4	10
12290769	10	1
18195097	7	1
13277595	1	0
14680723	4	2
15178218	141	39
13039049	1	5
7062051	26	26
12227174	1	2
7797792	3	0
9154373	12	66
5187428	204	12
19966273	68	37
7622855	2	57
6192322	50	17
34189000	0	2
25133944	3	0
6340886	12	32
19003603	1	3
26580650	0	5
14175383	1	4
8924929	1	0
33507635	0	0
4982474	63	8
8624944	4	3
12356145	3	0
13793579	1	0
33079836	42	0
13281851	0	14
31991318	0	1
10428360	9	0
15828228	25	3
14228015	3	1
9583811	6	7
14395418	1	2
22472251	0	0
6764909	168	37
15526835	1	0
6274292	6	23
10369405	0	0
5340996	50	18
9033986	1	1
10680183	80	44
12319833	1	0
7645215	3	4
4939064	2	1
9273434	369	117
34369846	17	9
24420728	31	42
8223805	1	4
12445178	46	9
5930874	134	64
25379113	1	0
11635482	14	0
18122686	4	106
11200048	214	59
7455684	2	3
10965401	6	1
12635994	3	21
31687478	1	0
4793318	17	6
13453521	0	1
7684025	10	2
35419078	1	0
6408381	5	4
15699643	0	0
17523850	83	88
27965703	0	2
7185038	2	2
13917233	4	0
15675709	4	7
10468797	19	165
8688593	108	30
30084897	18	6
8876729	2	3
26700692	2	3
19888426	19	7
9657639	0	0
26894750	2	0
14069116	8	1
5150447	80	52
9134928	6	13
8499654	12	9
8986903	1	9
14157369	0	0
29153911	1	8
12114578	0	0
13784925	5	10
34530889	1	0
32725968	1	5
31498085	21	40
12885171	36	36
13486068	2	1
9823001	2	13
8385111	27	16
6278034	20	15
13926926	1	2
10864251	3	1
13847943	3	1
23757338	0	0
13165469	6	2
23323934	2	9
12072243	7	2
15123851	8	3
7264926	42	177
13661330	3	2
13281301	2	0
4848129	437	44
32873718	1	0
7146587	2	2
9753357	5	39
10259368	24	114
18862198	5	1
15976913	6	5
8821700	45	4
29924725	3	2
21119341	4	1
14195716	6	16
17898166	1	0
7747367	23	6
8926334	22	3
12179578	19	3
30080710	2	0
33432644	0	0
10643062	3	16
26023234	0	0
33680946	0	0
6994041	4	2
25419886	0	1
35083172	0	0
9401258	2	3
20818330	10	7
12220157	148	10
28544551	0	2
6400418	31	4
7950450	2	0
15180475	0	0
7710877	26	18
32408553	2	15
12090738	20	2
16930170	1	6
31772435	0	0
16628589	1	2
15197046	4	40
6110606	85	3
30479126	275	499
15964068	10	5
32721435	0	5
8979764	21	3
10999766	1	0
9735034	3	5
12215407	14	13
14582845	8	3
12151378	11	3
15838013	28	21
6330368	29	45
16562361	2	0
15468665	1	3
27767304	1	0
27837663	2	2
4911960	33	8
9445156	21	5
9786946	1377	61
8780297	22	7
11155553	3	1
21848968	1	0
9293900	21	75
12778133	0	0
9648765	6	15
18823990	4	0
4903561	71	107
9526562	1	0
23865086	5	14
13098777	6	19
31285829	1	0
14139581	5	0
11132356	1	4
23818181	1	0
26870780	1	8
15588017	0	0
25683718	11	3
31183126	6	0
15906121	36	20
14172354	0	1
15999296	3	3
17247430	3	1
7619910	36	569
10636046	94	98
32678535	2	3
17326990	29	22
25105174	0	0
26285195	4	3
33916053	1	0
25924747	2	1
9643082	4	1
12644565	9	6
22852811	3	0
32008178	38	10
10567843	0	6
13685243	26	4
26959283	41	33
9799887	1	2
13317093	20	6
12677390	1	3
15673531	2	2
6126500	26	104
10513776	39	12
11388192	4	22
15630364	1	0
8021662	13	10
13630549	1	0
11355831	251	76
9358583	12	6
20144680	0	0
33275112	4	0
25918843	1	2
17517010	8	1
13283582	1	0
6841686	1	18
31624372	5	1
18284767	5	1
4971884	10	1
16688406	0	2
14696005	3	2
8818994	7	0
21850288	4	14
13365782	13	4
5820585	0	7
11972012	1	1
9929634	15	35
33184206	3	3
13513882	7	2
13967298	2	0
29270698	0	2
5421052	3	8
33483455	0	0
14735321	4	9
5583159	7	16
21415702	0	1
29925040	1	0
15468870	2	2
23945423	1	2
10938669	1	5
13910422	2	18
10877543	27	2
21763183	5	2
28067554	0	1
9376367	14	6
8881379	25	10
15407405	2	2
22996820	1	4
25012486	2	3
5222227	12	21
11517142	1	1
5394134	76	9
6349056	1	1
19372984	1	0
10641802	13	0
7524377	3	48
24498713	2	0
14324347	13	54
12081347	0	1
16674279	5	0
5575629	36	8
8455977	50	21
10475190	9	0
8238362	1	0
16291975	3	0
12823858	19	14
31859153	1	0
5364353	2	28
17896111	8	6
14611592	18	14
26083699	7	0
10564459	4	2
24649097	2	0
13913358	6	2
26363060	2	1
17142850	2	0
35130356	1	0
11875930	14	13
30245945	0	0
34750557	17	28
25270348	0	4
14204226	1	4
11960502	12	28
23700242	0	0
5946816	10	1
5516981	2	11
13442168	4	4
14552748	2	10
15927716	92	44
6476738	37	9
11368137	0	1
6408306	24	1
9565800	50	5
16015420	2	1
8217683	19	223
7457705	65	1
8989314	0	0
28088680	2	0
12293879	2	0
25348924	31	3
32160945	4	1
19453534	3	1
30181820	1	1
9524191	19	2
12162332	1	10
22419781	5	4
34922279	102	26
12180277	0	1
15425226	70	52
18616591	26	8
9726218	10	12
16028731	146	81
12213727	6	1
34325728	0	0
15771287	10	7
30659002	1	0
18183898	3	53
13122609	3	1
23715536	0	0
17285446	5	3
14821605	1	17
10203099	1	2
24250433	267	327
11859777	9	4
26555924	3	2
12908678	1	0
22838588	8	3
34880792	0	0
33113406	2	4
10961723	5	0
9923949	0	57
9580842	2	2
14548157	2	0
9043279	6	5
10197202	16	1
7923871	19	3
13955138	5	0
6891795	1	1
7013484	1	0
9553616	1	42
14297973	11	2
19927072	2	3
17037924	2	0
7706409	6	6
5910520	7	133
28227523	0	0
31297247	123	20
5740286	2	0
11103958	4	0
10528832	13	6
10911979	6	6
32377788	0	0
6257219	16	10
10786632	1	1
7527717	541	215
11506662	13	5
6178469	5	1
22781042	0	3
6438334	12	78
12504758	8	19
9717783	25	0
6599851	63	108
10892856	4	0
10532719	24	5
15217242	1	3
18631351	1	1
29343787	0	0
26568599	1	2
11582101	1	2
14991326	1	1
9274849	4	12
22465411	1	2
7949430	51	21
13119598	53	37
12533559	32	1
19582102	4	2
24349166	0	3
20533411	7	56
21735334	0	0
25938070	1	0
6296169	57	50
16604856	9	2
14823994	5	2
16021028	0	1
29568853	1	1
6508160	1	0
7513615	15	32
10690897	4	111
7173752	6	13
30766482	0	3
20379841	4	7
27258267	2	8
9336888	6	0
33962340	18	1
14246387	3	8
15377421	3	21
33315291	2	0
10880148	5	5
22615724	7	0
22374307	1	0
6044428	20	31
13906059	216	148
11379645	6	3
15017482	6	6
9964636	8	1
12883045	26	4
6245670	8	13
28492075	2	7
32983815	1	16
5797641	19	32
6438908	6	1
15110508	6	4
15426334	1	6
26076586	1	3
6189375	11	16
32005232	0	1
14222195	4	6
10706724	0	1
20090203	1	0
19076188	324	49
26339363	0	0
12278748	2	3
22989968	0	19
12888190	10	29
18115363	25	5
25173802	1	0
27237993	0	0
20559883	3	3
8180439	3	1
8055796	4	66
13619202	58	1
14654411	6	30
8689780	4	52
5890922	62	17
13777817	0	0
8269935	3	29
6210520	3	8
24034037	4	1
12774975	2	1
27919461	4	15
18530602	10	14
35301094	19	14
6973351	13	1
6840913	2	0
6163325	107	54
19589980	4	15
10274656	2	2
29426764	12	2
16941696	2	4
12251930	20	37
14327827	1	3
6398192	218	104
7411837	9	5
9495259	104	29
12284151	20	42
14579677	3	1
15705727	2	0
18536671	5	25
29811259	48	41
13963704	10	0
34525720	2	0
23828360	12	0
12206709	3	1
10420883	24	19
7841148	91	66
13337801	0	1
13872895	1	0
16410126	0	0
25150969	22	8
12725850	8	41
8067699	8	9
32289759	1	1
8876144	4	0
19681093	7	2
12532448	1	0
31024681	1	0
8545861	2	1
7654889	5	5
9575428	45	23
14932641	2	0
9808019	5	1
16271778	5	3
5108772	57	450
20984317	1	0
6518432	131	28
10258612	5	1
9041582	22	10
4764739	28	3
9564970	10	25
12933201	182	34
23973386	12	1
14375627	0	4
12713033	16	11
5050650	120	66
28275163	13	41
24641123	1	0
5695757	264	55
19117420	1	4
9666845	2	2
23017187	78	8
15488034	10	2
18247459	0	7
20025976	1	0
12546434	23	3
10883781	0	0
21146794	7	8
13025404	34	9
5626561	17	19
30854694	1	1
23215664	2	3
12316646	6	0
16888437	6	74
13870369	246	123
6223692	2	0
7062734	1	0
8051699	1	1
12641128	2	0
12642086	546	97
10834579	9	7
19063381	9	5
7885433	30	38
14903535	56	5
19316494	6	7
5781604	6	123
5498065	25	40
6877712	50	92
10806386	0	0
12767412	6	33
19569274	0	2
5681559	2	12
14519865	11	2
12465840	5	37
10800740	3	1
17164636	6	2
11231032	0	0
25202653	1	0
34304830	9	19
11405134	8	72
11139537	1	0
24663293	0	0
15753251	3	1
25650292	1	2
16130947	11	109
18324529	4	6
9888979	3	5
5151234	44	15
34393279	2	0
10001781	53	4
11810701	4	1
12976096	3	1
14828308	11	23
10038891	14	63
5540082	10	1
21697258	1	3
33238740	1	0
13771439	10	8
11411666	14	11
15260346	67	16
33674247	0	0
9171296	18	17
5227922	8	5
35018891	0	1
31568557	9	5
9737356	28	5
5252840	18	1
15844437	84	115
18028396	1	1
11002790	7	2
26512157	2	5
11069204	13	23
29239210	4	1
11735757	17	3
9969378	313	63
20005522	2	0
31234654	1	0
11247501	107	15
15013845	7	22
11080224	11	6
13849831	1	1
32917959	1	0
12389778	9	3
4897856	0	0
29211787	0	0
12472156	3	3
29106526	8	12
32751849	0	0
17448964	34	10
25270222	2	2
6853386	12	1
19893421	0	11
8190082	3	1
13389466	1	3
17934796	2	0
4980143	14	18
8422810	2	1
12646159	4	6
27201714	0	0
19315150	0	4
27293511	22	4
29464093	3	5
6343765	6	2
5700741	25	7
32292327	1	0
10991297	162	20
12040361	3	1
14309443	1	0
34699626	1	0
4820123	8	3
5320132	61	44
9481109	10	1
13761375	4	3
14727142	3	1
23294333	0	0
15395522	0	8
15078841	0	1
21030319	5	2
22504868	2	8
5105502	5	7
12835935	11	2
19702636	1	0
4918113	52	10
12808626	143	48
19776241	2	3
28748848	8	2
7171074	6	24
9339286	59	12
4996641	12	0
27987198	1	0
14069535	76	16
23367902	2	0
10194254	9	1
12355809	46	73
8947879	1	0
15324292	0	2
22147249	0	0
31923595	1	1
6158468	1	2
8692566	80	9
16105863	1	10
10136654	3	3
9612418	3	0
17940898	4	0
7623393	1	4
13690635	80	63
11768686	0	0
32178681	2	27
8946418	2	35
5042841	1112	75
12056938	3	73
15878693	3	3
17520127	1	0
11398896	0	0
13682591	43	10
7569760	143	0
5342284	1	32
32002679	0	0
12739558	6	0
28534039	2	0
11650151	2	3
27311673	24	14
14092798	1	3
17745271	1	0
33788721	0	0
7504360	26	59
7768994	4	6
16014385	71	54
20471806	0	0
12050831	224	179
21826693	1	17
6244564	4	1
11742614	30	2
11716968	0	2
9636626	17	1
6453958	45	5
9366402	18	5
5698206	0	1
6970069	40	2
20771680	1	6
25583773	0	1
5938530	837	319
12813347	8	6
22183096	0	0
15165717	2	7
28413448	4	0
19713868	1	3
25299607	3	6
30491968	1	1
34676371	1	0
25378090	3	1
30773553	1	0
11530521	17	1
9530902	5	1
13576549	3	1
7707261	118	75
8036131	9	34
16023409	2	9
20288728	3	0
34750374	0	0
12215085	1	0
13795098	0	0
21404947	24	5
23783540	4	0
6602684	20	0
20480386	2	0
28694059	6	0
14118335	0	0
34421947	16	8
33608325	0	0
27139665	1	0
6982521	27	407
13821414	0	2
27230445	4	3
13883549	10	34
27913974	7	1
7164039	48	156
16549656	1	0
22376569	1	0
34404379	0	0
16957326	0	1
15477726	61	73
24325676	12	0
13809176	4	63
18573658	4	0
8865748	0	3
7623681	11288	1223
13128080	1	2
4900052	31	3
9276390	12	2
21380830	0	0
22320517	2	3
30649531	1	0
14926629	1	1
26603516	0	1
11928988	18	4
20517538	0	1
10869710	4	7
14549435	6	2
8138151	7	12
12315828	1	0
11508540	0	3
9028400	37	12
14538601	38	10
7649868	1	3
8247091	11	44
11900685	34	7
12734552	0	0
7142715	0	2
12852727	0	0
14650979	0	0
24639626	2	0
5039932	70	19
5901981	59	10
4964305	59	14
15174630	1	0
11992908	3	1
27613932	2	0
32842401	1	0
33235734	0	1
27297258	0	0
34170580	3	3
4720038	2	25
27517428	87	53
10451964	4	0
15587069	9	3
8799250	6	2
32063367	0	0
30473750	7	7
6849232	1	0
9751177	7	0
31926244	0	0
24072155	1	2
33709794	0	1
33301554	2	6
4755062	3	0
10760632	2	12
34248841	4	2
11983483	1	0
29191078	1	0
34175203	6	4
11017780	2	1
10256808	5	2
11488597	1	0
13992165	0	1
7266918	11	40
14333716	6	5
32685240	1	1
24862769	0	3
5703295	33	105
26343452	2	0
13934324	0	0
16174532	25	9
32598288	13	6
15874705	16	2
11464096	2	0
8104208	2	5
5839078	4	1
23195918	2	0
25092700	1	1
9217071	90	55
4827604	21	39
14345798	1	0
4938517	47	6
7706903	5	6
9452465	23	17
32215491	1	0
21346702	5	3
30386093	48	15
11944607	26	2
16138451	1	2
12312758	7	2
20506657	1	1
12279491	24	50
17668993	0	0
19078945	0	1
6988218	22	25
29921587	2	6
23309885	1	13
19717216	10	4
10226904	8	9
14240916	4	1
31335652	93	8
8398634	0	2
13300669	1	1
7577905	9	0
29472589	3	0
16696752	1	25
13737934	45	1
27262566	1	0
12686304	10	13
14540130	4	10
31981373	2	0
6249787	40	11
5334862	12	3
12303224	14	3
10763876	7	35
13246303	0	0
12994628	3	4
26148257	2	5
14565125	1	6
8491788	11	14
26564117	20	0
15811345	3	0
20212144	3	1
6282038	3	5
10108385	6	3
25649278	2	9
27946275	1	0
13309861	3	11
6181890	13	5
27864990	43	6
32196753	108	41
12803513	1	1
27199314	0	0
14126355	0	0
7039929	42	36
14108158	2	2
4898611	21	10
8485554	26	4
13631560	39	0
23664719	7	4
5590205	3	1
33854007	6	3
6024014	23	14
9478203	3	2
13966114	14	0
18138952	14	3
7170182	36	97
31520702	17	3
22032517	3	4
6175651	222	132
33256284	0	0
27937584	1	13
16834905	11	0
35425048	0	0
14855589	0	0
7994997	11	1
15635605	33	26
8830990	1	0
7291606	2	5
27531087	0	0
32091300	0	0
18970273	1	2
11759186	2	0
13358729	8	1
5918380	3	9
12341452	2	1
15396619	13	0
28727647	6	1
34019142	6	0
30251216	0	0
17892877	6	7
13002357	56	5
8367697	8	7
19406935	2	0
31423085	1	0
6632807	9	30
11688283	12	1
14752466	2	1
8593285	11	2
5350668	6	2
7712550	74	57
24161612	4	0
17613250	2	0
33940725	3	1
32018291	1	1
34329166	0	0
19433749	9	59
17311738	4	2
5247534	0	0
15262859	0	0
33318258	1	0
4753454	210	3
12511796	27	8
9715008	4	3
11433634	6	3
19875295	1	4
14003987	1	1
15700424	321	60
12629807	14	1
5167535	72	56
31323549	173	34
19215085	15	0
27867738	2	1
25965940	102	22
33517325	1	0
14480887	81	7
13168774	8	16
30025297	0	0
4876908	19	10
5003157	129	53
7665136	149	86
7843611	17	6
12835781	33	5
11657821	7	1
14056948	18	60
22099420	8	4
30804633	0	1
7888765	49	33
20712604	7	18
34010106	1	0
6687417	19	54
27680544	12	6
15326204	3	3
8814254	3	1
14515718	1	0
7770804	5	8
10476698	503	93
7715044	6	4
19530763	2	0
15391794	1	0
5357954	2	0
10538602	5	3
24148337	0	1
29911708	0	1
35478091	0	1
10489681	15	1
21280168	12	19
5450919	3	7
10303650	0	0
6656853	0	0
25669066	0	0
6964508	26	4
13777800	23	4
6278696	8	59
14610717	22	0
5165904	34	6
13352829	0	1
30624619	4	0
6969857	1	2
9399317	2	3
14736631	7	0
5086477	1	6
15436914	9	0
24671009	5	3
10976071	8	40
25818640	1	0
32673345	0	0
11378181	2	2
7052723	72	92
13412837	9	16
35217592	1	3
11604260	3	4
27020787	0	0
10911450	2	2
11526858	25	9
15672782	0	3
15910270	2	0
11444281	10	48
16446168	1	3
18447661	0	0
14545383	10	0
13024510	209	304
23008352	26	2
10699383	3	10
34044598	41	10
6551870	54	11
16250208	6	4
6174840	10	7
34722078	1	0
7202432	42	31
27179844	0	0
29687068	0	1
28489708	2	0
14576622	557	116
17254867	11	10
12500451	46	4
9419904	67	54
8795547	26	1
32955633	1	0
8630126	0	0
12599432	11	4
6129043	126	92
10561001	3	17
5460707	14	10
28755832	2	0
22669298	6	21
23458529	3	4
9481025	2	7
11397291	171	44
14360278	0	0
27554769	0	0
11864750	3	8
5402178	3	8
27907944	1	0
31182184	0	1
14607866	7	1
20067175	0	0
25762597	1	0
29668102	1	0
35261548	0	0
7329596	105	19
12240174	0	0
13820508	1	0
24974704	1	0
9563207	16	73
24997591	2	29
22012252	0	0
12974788	2	3
31575082	0	0
25401202	26	3
7168748	0	1
8805757	3	0
12001586	0	1
16170896	1	5
10249289	1	0
33730707	2	0
34022136	5	1
15922860	1	0
12222167	10	4
21618496	17	0
10058206	212	93
26341919	1	0
15312238	1	0
15708481	6	12
12285448	1	5
33193488	184	73
6199754	6	9
14793128	1	1
6572831	5	67
14975867	2	2
9370522	1	19
27016317	1	0
23290055	4	2
27887124	1	4
29753086	1	0
9863073	70	35
34663921	1	0
5497359	1	3
7446870	3	0
13499279	4	1
14412393	66	13
13487354	1	1
7018619	45	12
21129379	1	0
10187353	7	116
7558991	4	62
5775982	581	81
6151575	1	6
6116336	4	2
16227164	13	12
34486294	1	0
15158217	143	272
18620797	1	2
30324539	3	0
9610977	5	1
6032506	11	60
11961810	7	1
11128292	17	16
13933921	2	0
19579453	80	29
14911761	4	0
5534484	7	6
8247572	10	49
17650663	43	20
9734601	4	19
24969235	1	6
30773826	4	0
14521171	1	0
8164995	505	444
14946927	2	1
4791162	129	84
11975010	36	11
15984190	80	26
24330869	2	0
14040900	0	0
14325342	9	17
27618543	273	82
15930721	820	54
29386537	1	0
10722085	11	8
25485328	0	2
24482807	5	0
14994768	5	1
10301236	0	1
13845987	3	0
9951498	19	1
12644070	0	15
10681589	6	41
12914318	15	11
7913334	115	1
12746285	2	0
19379263	1	0
30522124	3	1
24387899	1	6
28592227	1	1
12736669	7	0
11967616	0	0
16032740	6	5
17455756	102	73
11036525	5	11
11069145	3	1
21843691	3	2
19547743	6	41
5363891	14	51
19707616	7	0
14059267	1	2
24389699	0	2
13446476	5	3
17053944	7	0
10147232	1	12
18596065	2	85
7372013	2	0
9362937	2	27
13145421	0	0
10528043	6	42
19462906	1	13
35258056	266	60
23783789	0	0
5827782	1	0
8861501	1	0
24772811	1	0
34821986	1	1
12374407	3	2
16328763	1	0
22178716	4	3
7819671	8	34
10047278	3	0
27121992	0	0
12127875	1	3
34267882	1	0
7724727	166	98
31000945	34	11
10950131	13	4
28950961	6	0
29699281	0	0
5884973	24	11
5241247	15	2
4985800	5	6
11282093	10	5
14210218	33	63
14655223	2	1
4923327	145	18
18806857	37	1
25912690	3	7
5293793	27	5
6365380	122	37
7530413	312	142
20935975	6	0
15843346	6	11
22362529	5	1
11020557	2	27
13543010	2	0
5874791	1	40
13481746	1	2
14649133	29	8
28345981	1	0
13705498	29	9
8460576	2	1
10473253	279	429
15231733	3	0
23618696	3	0
11181345	19	5
22184092	3	6
16258100	7	4
14863635	4	3
10170531	3	0
14108711	1	6
12618900	32	6
21218839	0	0
30226376	1	1
35128985	0	0
9482851	7	8
20713306	3	4
10928789	10	0
6039781	0	8
11529891	21	46
20119036	239	42
11630089	0	0
6045856	99	60
35199520	0	0
6094905	4	3
8223137	42	16
22446142	3	1
12187083	4	3
12218595	7	0
5939345	12	3
12488405	20	0
12985399	331	146
30248474	1	0
31297829	1	0
29262109	2	0
31595374	0	1
34549654	53	13
11587445	4	2
11203016	5	4
13932508	3	1
11012920	3	1
29025892	0	0
5980856	2	4
6083189	4	6
17774185	0	0
